Temperature,Relative Humidity,Pressure
11.58,47.81,98.93
10.34,45.25,98.99
9.15,42.81,99.05
7.98,41.25,99.08
6.94,40.25,99.09
5.97,40.06,99.08
5.11,40.44,99.04
4.3,41.44,99
3.61,43.19,98.95
2.98,46.06,98.9
2.4,49.69,98.86
1.95,52.75,98.84
1.62,55.38,98.86
1.4,57.5,98.92
3.65,49.62,98.99
6.23,43.69,99.06
10.17,37.25,99.09
15.36,26,99.06
17.07,24.81,98.99
17.85,24.69,98.89
18.08,24.75,98.81
17.66,25.38,98.76
16.5,27.81,98.74
12.68,42.81,98.73
9.37,49.12,98.75
8.3,49.38,98.8
7.38,49.31,98.86
6.59,49.06,98.91
5.92,49.12,98.92
5.31,49.69,98.93
5.67,49,98.92
5.62,49.38,98.9
5.26,50.62,98.87
4.9,52.25,98.83
4.16,54.75,98.82
3.1,57.75,98.83
2.47,59.44,98.89
2.11,60.25,98.98
4.9,50.25,99.04
7.75,40.69,99.11
11.37,35.06,99.18
16.18,26,99.18
17.98,23.62,99.12
18.82,22.56,99.02
19.15,21.69,98.95
18.73,21.94,98.9
17.64,25.44,98.88
13.4,43.19,98.89
10.19,47.06,98.93
9.16,48.25,99.01
8.26,49.38,99.07
7.44,50.81,99.09
6.69,52.69,99.09
6.01,54.88,99.08
5.42,56.69,99.05
4.83,58.12,99.01
4.25,59.06,98.94
3.67,59.75,98.89
3.12,60.44,98.87
2.65,60.88,98.87
2.26,61,98.89
2.01,60.69,98.95
5.13,49.69,99.01
8.24,40.25,99.09
11.87,35.12,99.15
16.78,22,99.16
18.57,17,99.11
19.15,16.25,99.03
19.2,16.25,98.96
18.64,17,98.94
17.34,20.88,98.92
12.9,37.69,98.93
9.5,42.81,98.97
8.43,44.06,99.03
7.48,44.94,99.08
6.62,45.81,99.12
5.85,46.75,99.16
5.17,47.56,99.16
4.44,48.75,99.18
3.83,49.75,99.19
3.29,50.62,99.18
2.81,51.12,99.15
2.4,51.38,99.12
2.05,51.88,99.12
1.73,53,99.15
1.52,54.5,99.2
4.74,48.69,99.29
8.33,35.44,99.36
11.81,31.38,99.45
16.18,23.62,99.48
17.44,22,99.42
17.58,22.06,99.33
17.36,22.62,99.25
17.58,22.44,99.19
16.71,26.44,99.14
13.12,45.31,99.12
10.09,44.75,99.14
9.02,45.81,99.22
8.44,46.75,99.3
7.82,49.25,99.35
7.1,53.31,99.37
6.69,56.81,99.35
5.82,60.62,99.29
5.76,62.69,99.24
5.5,65.19,99.18
4.94,68.12,99.14
4.49,69.94,99.12
5.05,67.81,99.13
5,67.31,99.18
5.13,66.06,99.27
7.05,61.31,99.33
9.61,48.75,99.41
12.5,42.38,99.45
17.03,30.44,99.44
19.1,26.19,99.37
19.86,24.75,99.27
19.83,24.94,99.2
19.24,28.12,99.14
18.3,40.56,99.11
17.11,37,99.1
16.7,32.56,99.11
16.43,32.19,99.11
15.59,33.19,99.11
13.82,38.81,99.14
12.81,42.12,99.17
12.58,43.06,99.17
12.9,41.19,99.1
11.09,50.88,99.05
8.77,59.88,99.02
7.83,66.88,98.99
7.39,76.25,98.96
6.8,86.81,98.97
6.1,96.12,99.03
5.55,100,99.12
7.63,90.81,99.21
10.24,78.94,99.27
14.11,62,99.3
18.69,38.62,99.27
20.96,30.19,99.14
22.05,26.81,99.01
22.44,26,98.9
22.09,27,98.84
21.23,31,98.83
18.37,46,98.85
15.23,52.62,98.9
13.9,58.19,98.99
12.65,65.12,99.07
11.65,71.19,99.14
10.76,75.62,99.16
10.08,79,99.15
9.57,81.88,99.12
9.13,84.69,99.09
8.73,87.31,99.07
8.4,88.88,99.05
8.26,88.81,99.01
8.28,87.56,98.99
8.61,84.38,99.03
9.15,80.38,99.09
10.8,72.62,99.16
13.06,63.69,99.23
16.74,48.38,99.27
20.62,33.44,99.24
21.84,30.12,99.15
22.48,28.88,99.03
22.64,28.56,98.92
22.29,29.12,98.85
21.34,32.75,98.82
18.86,42.19,98.81
16.78,43.75,98.84
15.62,46.56,98.88
14.65,48.94,98.92
13.55,51.94,98.95
12.05,57.56,98.96
10.51,64.94,98.93
9.67,69.94,98.9
9.19,73.19,98.87
8.92,74.94,98.85
8.87,74.88,98.82
8.98,73.69,98.79
9.23,71.69,98.8
9.47,69.88,98.85
9.64,68.44,98.92
10.95,64.69,99
13.4,56.56,99.08
16.27,47.69,99.14
20.97,32.25,99.12
22.59,28.62,99.05
23.31,27.62,98.95
23.51,27.5,98.88
23.23,28.19,98.84
22.38,33.12,98.82
20.61,39.12,98.82
18.64,38.69,98.86
16.92,43.31,98.93
15.9,45.62,98.97
14.89,48.44,99
13.8,51.88,99.01
12.19,57.19,99.02
11.03,61.56,99
10.49,63.62,98.98
9.99,65.94,98.96
9.45,68.5,98.93
9.02,70.06,98.89
8.82,70.12,98.88
8.9,68.62,98.91
9.49,64.88,98.97
11.58,62.31,99.04
14.4,49.19,99.13
17.26,42.56,99.19
22.05,31.62,99.13
24.01,29.81,99
24.92,28.56,98.84
25.26,27.62,98.71
24.71,28.44,98.63
22.87,38.44,98.59
19.72,50.94,98.58
17.94,51,98.59
17.11,53.19,98.63
16.46,53.81,98.67
16.24,53.69,98.7
16.49,52.75,98.72
16.61,51.69,98.72
16.94,49.12,98.71
16.33,51.12,98.71
15.27,55.81,98.7
14.12,62.12,98.67
12.96,70.06,98.64
12.63,76,98.65
12.69,79.56,98.71
12.68,83.25,98.79
13.12,85.81,98.86
13.98,86.69,98.96
15.18,84,99.03
15.92,82.06,99.02
16.53,79.81,98.94
17.76,74.75,98.83
19.75,67,98.7
21.06,62.62,98.59
20.84,64.31,98.53
19.08,72.56,98.53
17.3,80.94,98.59
16.53,84.94,98.67
15.47,90,98.72
14.46,94.62,98.75
14.08,96.19,98.77
13.44,99.19,98.75
12.81,100,98.73
12.3,100,98.74
11.94,100,98.75
11.76,100,98.75
11.48,100,98.74
11.27,100,98.76
11.23,100,98.81
11.27,100,98.88
13.25,97.19,98.95
14.92,93.25,99.03
16.98,84.88,99.11
19.12,72.62,99.1
20.66,64.06,99.01
21.43,60,98.9
21.48,58.5,98.8
21.06,59.06,98.74
20.29,61.94,98.74
19.23,68.75,98.77
18.77,68.69,98.82
18.21,71.19,98.91
17.46,74.31,98.99
16.53,77.94,99.04
15.63,80.75,99.06
15.07,80.31,99.06
14.56,78.5,99.06
14.23,75.75,99.08
13.52,76.38,99.07
12.91,78.25,99.05
12.4,80.94,99.02
11.74,85.56,99.02
10.5,94.75,99.06
9.8,100,99.12
11.88,89.75,99.2
14.5,75.44,99.29
18.3,55,99.33
20.44,49.44,99.28
22.01,45.12,99.2
22.91,42.19,99.08
23.2,40.31,98.99
22.79,39.62,98.93
21.48,41.12,98.93
18.63,48.81,98.97
15.35,55.44,99.04
14.15,54.44,99.13
12.69,55.56,99.2
11.49,56.06,99.25
10.59,55.88,99.25
9.77,56.56,99.23
9.04,57.81,99.2
8.35,59.75,99.15
7.72,62,99.12
7.14,64.44,99.09
6.67,66.75,99.08
6.34,68.81,99.09
6.13,70.88,99.13
6.01,72.56,99.18
8.01,64.56,99.25
10.56,56.56,99.32
14.68,45.88,99.37
19.37,35.88,99.32
21.32,32.88,99.23
22.44,30.25,99.12
22.9,28.12,99.05
22.48,26.75,98.99
21.22,27.19,98.96
17.24,38.88,98.96
13.24,44.75,99
12.07,45.44,99.07
11.09,47.56,99.1
10.23,49.75,99.11
9.41,51.69,99.09
8.53,54,99.03
7.69,56.25,98.97
6.93,58.38,98.93
6.3,60.19,98.9
5.65,62.06,98.88
5,64.19,98.85
4.43,66.12,98.86
3.97,67.75,98.88
3.8,68.19,98.92
6.64,56.5,98.97
9.63,48.12,99.04
13.97,39.88,99.08
19.23,28.12,99.05
21.75,23.38,98.95
23.22,20.81,98.84
23.91,19.5,98.75
23.81,19.31,98.69
22.7,23.19,98.64
18.4,41.75,98.64
15.12,41.12,98.67
13.85,42.56,98.72
13,43.19,98.75
12.36,43.25,98.78
11.85,43.62,98.79
11.42,44,98.77
10.86,45.12,98.75
9.97,47.88,98.74
8.69,52.75,98.71
7.64,57.56,98.69
7.17,60.75,98.67
6.83,63.44,98.69
6.37,66.88,98.74
6.28,68.88,98.79
10.01,56.75,98.86
13.14,48.31,98.94
17.2,39.19,99.01
21.73,25.25,98.93
24.09,20.19,98.85
24.37,19.5,98.79
23.43,22.56,98.74
23.94,23.19,98.65
23.41,28.25,98.59
20.73,39.44,98.6
17.45,43,98.63
15.32,49.94,98.7
14.53,52.5,98.77
13.83,53.31,98.83
13.36,53,98.88
12.94,52.94,98.9
12.5,54.38,98.91
12.26,56.25,98.91
12.18,57.88,98.9
12.01,59.19,98.9
11.76,60,98.92
11.73,60.5,98.98
11.29,63.62,99.07
11.04,67.06,99.15
12.51,69.81,99.21
14.05,70.5,99.25
14.65,72,99.38
14.8,69.56,99.55
14.55,70.25,99.48
15.5,68.81,99.34
16.47,67,99.2
16.48,68.44,99.16
16.08,71.56,99.15
15.36,75.94,99.14
13.87,83.75,99.18
13.33,85.94,99.25
13.08,85.88,99.32
13.1,84.5,99.37
12.62,85.94,99.37
12.17,87.12,99.32
11.64,89.31,99.29
10.53,95.94,99.26
9.73,100,99.23
9.23,100,99.18
8.9,100,99.16
8.84,100,99.16
8.84,100,99.2
9.01,100,99.25
11.12,88.44,99.29
13.98,74.81,99.33
17.52,59.69,99.36
20.02,49.81,99.33
21.85,43.81,99.24
23,40.81,99.12
23.49,39.69,99.03
23.08,40.81,98.98
21.8,44.25,98.97
19.32,52.81,98.99
15.39,67.75,99.03
14.15,73.19,99.1
13.11,77.25,99.16
12.09,79,99.2
11.15,78.56,99.21
10.24,78.25,99.2
9.51,78.38,99.17
8.89,79.38,99.15
8.32,81.56,99.1
7.72,84.69,99.05
7.15,87.88,98.99
6.68,90.75,98.98
6.21,93.81,99.02
6.01,95.25,99.07
7.76,85.06,99.12
10.92,71.06,99.18
15.43,55.31,99.24
18.92,44.31,99.24
21.04,38.19,99.16
22.47,33.94,99.05
23.23,30.81,98.98
23.16,30,98.92
22.19,31.88,98.9
18.76,44.12,98.89
14.49,54.44,98.89
13.56,55.31,98.94
12.74,56,98.99
11.75,57,99.03
10.73,58.25,99.04
9.79,59.88,99.02
9.16,60.88,98.99
8.65,61.69,98.96
8.05,62.88,98.92
7.46,64.31,98.84
6.86,66.62,98.78
6.37,69.31,98.77
5.96,71.88,98.82
5.9,72.81,98.89
8.51,62.38,98.97
11.63,53.94,99.03
16.05,44.56,99.09
20.55,32.44,99.07
23.19,26.25,99
24.78,23.12,98.9
25.51,21.88,98.82
25.37,22,98.78
24.23,25.19,98.77
20.2,38.75,98.78
15.82,47.56,98.83
14.69,50,98.9
13.83,52.44,98.97
12.98,55,99.01
12.1,57.5,99.03
11.3,59.62,99.03
10.64,61.31,99.01
10.03,62.94,99
9.42,64.94,98.97
8.91,66.75,98.95
8.55,68,98.92
8.15,69.25,98.92
7.79,70.44,98.95
7.73,70.38,98.99
10.98,57.75,99.04
13.68,50.75,99.1
17.58,42.56,99.14
22.33,27.44,99.15
24,23.75,99.08
24.86,22.5,98.99
25.15,22.06,98.93
24.72,22.69,98.89
23.48,26.25,98.86
19.62,41.56,98.86
15.72,48.62,98.88
14.49,50.44,98.93
13.52,52.12,98.95
12.73,53.5,98.96
12.12,54.56,98.96
11.59,55.69,98.93
11.12,56.75,98.89
10.67,57.88,98.83
10.26,58.88,98.75
9.87,59.81,98.68
9.51,60.69,98.63
9.19,61.5,98.62
8.89,62.5,98.66
8.83,62.94,98.72
11.88,52.88,98.77
14.59,46.44,98.82
18.44,40.12,98.86
23.55,27.81,98.85
25.54,24.38,98.78
26.34,23.44,98.69
26.57,23.19,98.62
26.08,23.88,98.56
24.94,26.94,98.52
21.23,40.62,98.52
17.01,50.06,98.55
15.89,53,98.61
15.14,56,98.64
14.54,59.06,98.66
14.07,61.88,98.66
13.57,65.31,98.66
12.97,69,98.62
12.39,72.5,98.58
11.87,75.62,98.55
11.23,79.69,98.52
10.57,84.25,98.49
9.99,88.75,98.49
9.44,93,98.51
9.33,94.25,98.57
12.76,76,98.61
15.62,65.19,98.67
19.9,50.12,98.71
24.07,31.25,98.71
25.29,27.75,98.66
25.84,26.5,98.59
25.95,25.94,98.53
25.65,25.81,98.49
24.73,27.62,98.46
21.26,41.38,98.45
17.37,48.06,98.48
16.43,48.38,98.55
15.65,49.06,98.63
14.84,49.94,98.69
14.07,50.88,98.7
13.19,52.44,98.71
12.35,54.12,98.7
11.72,55.62,98.67
11.29,56.75,98.61
11.11,57.12,98.56
11.3,56,98.53
11.98,53.06,98.53
12.73,50.12,98.57
13.62,47.12,98.65
14.72,51.62,98.72
17.01,41.88,98.78
20.4,36.25,98.82
25.28,24,98.82
26.98,22.06,98.73
27.8,21.69,98.59
28.05,22.12,98.5
27.73,23.38,98.42
26.81,26.5,98.37
24.03,39.94,98.35
22.69,34.88,98.35
22.22,34.69,98.4
21.35,37,98.45
20.72,38.56,98.49
20.06,39.31,98.49
19.01,41.5,98.49
17.16,46.62,98.47
16.33,48.25,98.45
14.94,52.06,98.42
13.19,58.31,98.39
12.01,62.75,98.38
11.39,64.75,98.39
10.94,66.31,98.42
10.88,66.38,98.49
14.39,54.88,98.53
17.21,47.25,98.57
21.26,39.38,98.6
25.31,29.38,98.6
26.16,28.25,98.55
26.55,27.31,98.48
26.48,27,98.42
25.91,27.31,98.38
24.69,28.88,98.37
21.88,36,98.39
17.3,47.19,98.42
15.85,49,98.5
14.88,49.88,98.58
14.01,50.81,98.64
13.17,51.81,98.68
12.28,52.94,98.69
11.47,54.19,98.69
10.68,55.69,98.67
10.03,57.19,98.65
9.38,59.31,98.63
8.72,62.06,98.61
8.19,64.88,98.63
7.71,67.75,98.67
7.75,68,98.74
11.55,54.12,98.82
14.63,46.5,98.88
19.11,36.12,98.93
22.9,23.25,98.92
24.29,19.81,98.84
25.15,17.94,98.76
25.4,17.12,98.69
25,17.12,98.66
23.88,18.75,98.63
20.69,28.5,98.63
16.06,39.75,98.66
14.68,42.5,98.73
13.71,44.5,98.79
12.92,45.69,98.81
12.29,46.25,98.83
11.68,46.75,98.83
11.12,47.19,98.8
10.74,47.25,98.74
10.37,47.56,98.69
9.8,49.19,98.63
9.21,51.25,98.6
8.75,53.12,98.59
8.37,55.06,98.62
8.43,56.38,98.66
12.51,46.69,98.7
15.63,37.38,98.75
19.7,30.75,98.79
24.81,18.5,98.79
26.7,16.25,98.73
27.65,15.81,98.65
27.84,16.19,98.57
27.4,17.5,98.52
26.56,20.12,98.47
23.77,36.38,98.46
21.01,34,98.48
18.71,39,98.53
16.93,43.44,98.61
15.72,46.31,98.66
14.83,48.31,98.67
14.12,50,98.66
13.53,51.25,98.64
13.08,52.06,98.61
12.62,53.12,98.58
11.93,55.62,98.55
11.14,58.88,98.54
10.53,61.44,98.55
10.18,63.12,98.57
10.34,63.06,98.62
12.66,55.31,98.68
15.71,46.44,98.72
19.48,36.5,98.75
22.78,30.38,98.73
25.41,26.62,98.65
27.33,24.56,98.54
28.19,24.19,98.43
28.18,25.25,98.35
27.32,28.75,98.29
24.26,44.5,98.28
20.94,47.75,98.3
19.26,51.88,98.38
18.19,54.94,98.44
17.36,57.31,98.48
16.51,59.69,98.51
15.69,62.06,98.51
15.23,63.31,98.48
15.27,62.38,98.47
15.31,61.62,98.43
15.01,62.69,98.4
15.03,62.31,98.38
14.55,64,98.4
14.11,65.62,98.47
13.94,66.5,98.55
15.46,62.88,98.64
17.84,54.81,98.74
22.44,41.69,98.82
25.86,32.75,98.86
27.1,29.25,98.81
27.63,26.56,98.74
27.56,24.75,98.68
26.9,23.88,98.64
25.62,25.19,98.63
22.12,37.06,98.63
18.13,44.38,98.68
16.8,45,98.76
15.8,45.19,98.84
14.82,45.44,98.88
13.87,45.75,98.91
12.93,46,98.93
11.99,46.69,98.93
11.09,47.81,98.93
10.3,49.88,98.9
9.69,51.81,98.88
9.17,53.38,98.86
8.74,54.12,98.86
8.44,54,98.9
8.65,52.5,98.96
12.33,41.06,99.03
15.63,34.44,99.11
20.3,24.12,99.16
23.5,15.06,99.17
24.35,14.12,99.13
24.51,14.19,99.06
24.19,14.69,99.01
23.4,15.44,98.99
22.2,16.88,99
19.93,21.06,99.03
15.27,32.5,99.08
13.69,35.81,99.16
12.76,36.88,99.22
11.97,37.56,99.24
11.15,38.81,99.22
10.27,40.69,99.17
9.55,42.06,99.13
8.87,43.25,99.07
8.25,44.62,99.01
7.71,46,98.95
7.3,47.12,98.89
6.98,48.31,98.87
6.67,49.62,98.87
6.58,50.19,98.89
8.57,44.44,98.92
12.3,36.31,98.96
17.24,25.12,98.99
20.67,18.38,98.99
22.61,15.5,98.93
23.69,13.81,98.84
24.06,13.12,98.77
23.74,13.25,98.72
22.9,14.12,98.69
20.62,17.94,98.68
15.99,27.44,98.71
14.97,27.94,98.8
14.33,27.94,98.86
13.19,30.06,98.88
12.48,31.38,98.89
11.98,32.12,98.91
11.47,33.06,98.92
10.9,34.62,98.92
10.32,36.19,98.88
9.47,38.81,98.82
8.82,41.12,98.77
8.51,42.25,98.79
8.09,44.31,98.85
7.92,46.19,98.93
10.41,39.5,99.01
13.57,34.94,99.1
18.6,26.31,99.17
23.22,16.38,99.19
25.05,15.56,99.11
26.3,15.62,98.98
26.95,16,98.86
26.8,16.88,98.77
25.89,18.81,98.71
22.64,28.88,98.68
18.12,38.94,98.69
16.76,40.81,98.74
16.01,41.25,98.79
15.28,41.94,98.79
14.69,42.19,98.79
14.06,43.12,98.78
13.51,44.44,98.75
13.11,45.94,98.72
12.57,48.25,98.64
12.1,50.12,98.56
11.71,51.69,98.5
11.46,52.81,98.49
11.37,53.38,98.52
11.34,54.06,98.59
13.26,48.94,98.65
16.32,42.94,98.71
21.2,32.81,98.74
25.68,22.81,98.73
27.48,20.81,98.66
28.68,19.62,98.58
29.32,19,98.51
29.11,19.5,98.46
28.05,21.81,98.45
24.46,33.88,98.46
19.76,43.88,98.53
18.19,46.44,98.63
17.09,48.69,98.71
16.04,50.88,98.76
15.07,52.88,98.78
14.15,54.81,98.78
13.31,56.69,98.75
12.56,58.44,98.73
11.87,60.38,98.71
11.18,62.88,98.68
10.64,65.88,98.68
10.65,66.75,98.7
10.62,68.06,98.76
10.27,71.19,98.84
12.73,62.19,98.92
15.89,52.69,99
19.94,42.38,99.05
22.99,36.19,99.06
25.07,32.62,99.01
26.75,29.75,98.92
27.83,28.19,98.83
28.11,27.56,98.75
27.38,29.12,98.72
24.83,43.38,98.73
23.29,39.69,98.77
23.05,40.06,98.85
22.53,41.56,98.93
21.8,43.25,98.98
20.97,44.62,99
19.73,46.88,98.98
18.19,50.19,98.95
17.43,51.94,98.91
16.51,54.88,98.89
16.01,56.38,98.89
15.46,58.25,98.91
15.4,58.44,98.96
13.95,64.31,99.03
13.4,66.88,99.09
15.73,60,99.15
18.32,51.5,99.19
22.48,40.31,99.18
25.73,32.94,99.14
27.33,30.44,99.05
28.45,28.62,98.95
29.19,27.19,98.87
29.34,26.25,98.8
28.54,27.81,98.79
25.26,41.88,98.8
21.42,47.44,98.84
20.38,47.5,98.91
19.83,47.44,98.96
19.14,47.88,98.98
18.26,49.06,98.99
17.32,50.62,98.96
16.35,52.44,98.92
15.35,54.56,98.88
14.37,57.06,98.85
13.56,59.06,98.81
12.97,60.25,98.79
12.65,60.38,98.8
12.53,60.06,98.84
12.56,60.06,98.9
15.08,53.75,98.96
17.82,46.19,99.03
22.24,35.5,99.07
26.43,26.94,99.06
28.48,23.94,98.97
29.62,22.56,98.87
30.22,21.88,98.78
30.04,22.38,98.71
29.13,24.81,98.66
25.74,40.12,98.66
22.76,40.44,98.7
21.47,41.25,98.78
20.3,42.94,98.85
19.05,45,98.9
18.05,46.44,98.94
17.27,47.06,98.96
16.52,47.62,98.94
15.85,47.94,98.9
15.41,47.5,98.83
15.26,46.19,98.78
15.4,44.19,98.74
15.6,42.38,98.77
15.53,42.38,98.83
15.5,42.88,98.91
16.69,45.12,98.98
18.93,37.38,99.03
22.33,32,99.04
27.12,20.38,99.01
29,17.19,98.93
29.95,16.19,98.8
30.29,16,98.69
30.12,16.31,98.63
29.2,18.19,98.59
26.36,30.44,98.58
24.54,27.25,98.6
24.26,25,98.66
23.5,25.62,98.73
22.69,26.31,98.76
22.03,28.5,98.75
21.63,28.75,98.74
21.1,28.5,98.7
20.29,29.94,98.65
19.18,32.81,98.6
18.2,35.62,98.55
16.87,40.06,98.51
15.64,44.38,98.52
15.07,45.88,98.56
14.51,48.81,98.61
16.84,46.75,98.67
19.61,37.25,98.72
23.65,30.81,98.74
28.46,20.94,98.7
30.9,17.19,98.62
31.85,16.12,98.53
32.09,15.69,98.44
31.78,16.12,98.37
30.69,19.44,98.35
28.82,27.25,98.35
26.33,28.06,98.37
24,31.94,98.41
21.51,39,98.45
20.02,42.12,98.48
19.13,43.5,98.48
18.4,45,98.46
17.67,46.81,98.42
17,48.62,98.37
16.15,51,98.33
15.11,54.25,98.29
14.01,58,98.27
12.85,62,98.31
11.98,66.06,98.36
12.12,66.06,98.44
15.27,54.5,98.51
18.19,45,98.57
21.87,32.69,98.59
25.09,25.75,98.57
27.81,21.19,98.52
30.33,16.56,98.43
31.23,15.44,98.35
30.76,16.31,98.3
29.64,19.12,98.29
25.75,34.62,98.3
21.55,42,98.35
20.05,44.81,98.42
19.1,47.31,98.49
18.3,49.31,98.55
17.72,50.75,98.59
17.16,52.56,98.6
16.55,54.81,98.61
15.84,58.06,98.59
15.02,63.06,98.56
14.33,66.25,98.53
13.81,66.81,98.52
13.43,64.75,98.52
13.08,62.19,98.57
13.44,58.19,98.63
17.79,47.56,98.68
21.14,34.75,98.72
25.32,25.38,98.74
29.12,15.38,98.72
30.01,14.81,98.68
29.71,15.19,98.61
29.3,15.56,98.57
28.98,15.88,98.54
27.57,18.62,98.53
24.56,30.06,98.52
20.01,37.69,98.56
18.08,39,98.63
17.05,39.56,98.7
16.2,40.12,98.73
15.51,40.69,98.74
14.87,41.62,98.72
14.19,43.12,98.68
13.53,44.94,98.65
12.94,46.81,98.62
12.44,48.38,98.58
12.08,49.5,98.56
11.8,50.25,98.55
11.56,50.62,98.58
12.22,48.44,98.62
16,37.62,98.67
19.21,32.44,98.71
24.11,23.69,98.72
27.68,16.56,98.71
29.3,14.62,98.65
30.22,13.5,98.55
30.5,12.88,98.46
30.11,13,98.42
29.05,13.94,98.43
26.01,21.31,98.45
20.24,34.19,98.49
18.26,37.19,98.57
17.12,39,98.65
16.13,40.38,98.71
15.27,41.44,98.75
14.48,42.38,98.75
13.75,43.31,98.74
13.08,44.25,98.73
12.41,45.44,98.7
11.82,46.88,98.68
11.25,48.69,98.66
11.26,49.5,98.67
10.66,51,98.7
11.01,51,98.77
15.65,37.56,98.85
18.92,30.5,98.91
24.08,22.62,98.94
28.47,15.25,98.95
29.82,14.12,98.9
30.66,13.44,98.83
30.89,13.19,98.75
30.51,13.5,98.71
29.55,14.69,98.69
26.3,24.69,98.69
21.05,35.69,98.7
19.32,38.06,98.75
18.33,40,98.81
17.43,42.06,98.86
16.53,44.19,98.9
15.69,46.31,98.92
14.94,48.25,98.92
14.32,49.75,98.92
13.87,50.5,98.89
13.45,50.88,98.87
13.12,50.88,98.86
12.77,51.06,98.88
12.37,51.69,98.92
12.5,52.62,98.98
16.13,41.44,99.05
18.87,35.19,99.11
23.84,25.31,99.13
28.15,17.31,99.13
29.76,16.25,99.08
30.58,15.88,98.98
30.82,15.81,98.88
30.5,16.12,98.81
29.56,17.25,98.78
26.48,31.06,98.79
22.73,35.56,98.83
21.98,33.25,98.91
21.55,32.06,99
20.87,31.69,99.07
20.85,30.38,99.09
19.62,32.62,99.11
18.38,34.81,99.11
17.65,36.19,99.1
16.98,38,99.08
16.05,40.81,99.05
15.6,42.12,99.04
15.66,41.5,99.05
14.6,44.75,99.09
14.38,46.5,99.15
17.23,40.56,99.22
19.97,33.69,99.3
24.97,24.81,99.32
29.5,18.31,99.31
30.67,17.75,99.26
31.3,17.62,99.17
31.44,17.81,99.07
31.15,18.31,99
30.26,19.69,98.96
27.12,33.56,98.96
23.35,39.19,98.98
22.11,39.44,99.04
21.26,40.56,99.09
20.4,41.88,99.13
19.48,43.44,99.16
18.48,46.06,99.16
17.54,48.75,99.13
16.8,51.06,99.12
16.36,52.25,99.09
16.36,51.62,99.05
16.45,50.31,99.02
16.97,47.94,99.02
16.86,48.12,99.05
16.33,51.5,99.09
18.68,45.56,99.15
21.49,38.88,99.2
26.8,26.75,99.22
30.28,19.62,99.22
31.33,18.38,99.15
31.95,17.81,99.06
32.09,17.75,98.96
31.73,18.19,98.89
30.72,19.56,98.85
27.91,28.81,98.84
23.15,40.44,98.86
21.42,43.06,98.92
20.43,45,98.98
19.54,46.62,99.03
18.76,47.94,99.06
18.01,49.25,99.05
17.33,50.56,99.03
16.67,52.06,99.02
16.08,53.56,99
15.56,54.94,98.96
15.15,56,98.94
14.87,56.62,98.95
14.83,56.12,98.98
15.69,54.31,99.03
19.26,45.5,99.1
22.02,37.94,99.18
26.9,27.5,99.22
30.54,19.44,99.21
31.8,17.75,99.15
32.38,17.06,99.07
32.42,17.06,98.98
31.75,17.88,98.92
30.4,19.94,98.89
27.94,28.69,98.9
23.19,40.75,98.94
21.54,42.94,99.02
20.53,45,99.13
19.42,47.88,99.18
18.47,50.19,99.2
17.79,51.25,99.18
17.35,51.31,99.16
17.15,51.12,99.13
16.83,51,99.09
16.43,51.19,99.05
16.1,51.88,99.03
15.73,53.31,99.06
15.63,55.12,99.13
16.15,56.75,99.21
19.61,47.75,99.31
22.91,40.31,99.41
27.23,29.19,99.44
29.25,24.81,99.42
30.66,22.12,99.35
31.58,20.31,99.24
31.88,19.62,99.14
31.66,19.5,99.07
30.78,20.38,99.04
28.51,27.56,99.04
23.82,40.38,99.06
21.94,42.69,99.1
20.85,44.81,99.15
19.89,46.94,99.17
19.09,48.88,99.2
18.37,50.62,99.21
17.7,52.38,99.21
17.12,54,99.19
17.08,54.56,99.17
17.35,54.38,99.15
17.33,54.5,99.13
16.94,55.44,99.13
16.05,57.62,99.17
16.28,57.19,99.22
19.79,45.19,99.31
22.96,38.12,99.38
27.87,26.31,99.4
30,22.75,99.39
31.2,21.31,99.33
31.87,20.62,99.24
32.12,20.31,99.15
31.85,20.69,99.07
31.03,21.88,99.02
28.96,27.88,99.02
24.15,42.12,99.06
22.39,44.88,99.12
21.53,46.75,99.19
20.79,48.25,99.23
20.23,49.75,99.26
19.56,52.5,99.27
18.84,55.81,99.24
18.12,58.81,99.21
17.56,60.81,99.18
17.23,61.94,99.16
17.15,62.19,99.13
17.13,62.25,99.14
17.14,62.31,99.18
18.1,59.12,99.25
21.19,49.75,99.32
24.8,41.38,99.37
29.39,28.38,99.38
31.29,24,99.36
32.44,21.81,99.29
33.02,20.56,99.19
32.95,20.25,99.09
32.17,21,99.03
30.83,22.88,99.02
28.88,26.25,99.05
24.57,37.12,99.08
22.4,42.5,99.13
21.4,44.75,99.19
20.64,46.56,99.22
19.95,48.06,99.23
19.29,49.44,99.22
18.56,51.19,99.19
17.78,53.19,99.17
17,55.31,99.14
16.4,56.81,99.12
16.15,57.25,99.13
15.97,57.38,99.16
16.08,56.94,99.22
17.12,53.81,99.3
20.09,45.12,99.38
23.29,38.5,99.45
27.02,29.56,99.47
28.87,25.88,99.46
30.62,22.94,99.38
31.65,20.88,99.27
31.92,19.81,99.18
31.54,19.69,99.11
30.57,20.56,99.08
28.64,23.69,99.08
24.01,34.81,99.11
21.64,40.25,99.16
20.47,42.81,99.21
19.55,44.81,99.24
18.87,46.19,99.24
18.22,47.69,99.24
17.49,49.88,99.23
16.66,52.94,99.2
15.84,56,99.17
15.15,58.5,99.15
